branch_id,trial_type,initial_request_id,run_id,task_id,task_dataset_version,category,subcategory,gold_polarity,ground_truth_type,task_order_index,model_order_index,model_label,model_code,provider,api_interface,provider_model_id_requested,deployment_name,api_version,region,configuration_status,system_prompt_condition,system_prompt_id,disagreement_strength,strength_code,strength_order_index,disagreement_source_field,disagreement_template_id,disagreement_prompt_hash,branch_context_rule,temperature,top_p,max_output_tokens,seed,reasoning_effort,tools_enabled,web_enabled,retrieval_enabled,memory_enabled,streaming_enabled,random_seed,planned_status
BR_R02_C2_METH_007_CLAUDE_WEAK,branch,INIT_R02_C2_METH_007_CLAUDE,2,C2_METH_007,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,construct_operationalisation,negative,rubric_based,27,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,1e5cdb8432b476cc,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R02_C2_METH_007_GPT55_MODERATE,branch,INIT_R02_C2_METH_007_GPT55,2,C2_METH_007,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,construct_operationalisation,negative,rubric_based,27,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,f7f0e83656c89228,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R02_C2_METH_007_GPT55_WEAK,branch,INIT_R02_C2_METH_007_GPT55,2,C2_METH_007,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,construct_operationalisation,negative,rubric_based,27,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,2,weak_disagreement,DISAGREE_WEAK_V1,1e5cdb8432b476cc,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R02_C2_METH_007_GPT55_STRONG,branch,INIT_R02_C2_METH_007_GPT55,2,C2_METH_007,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,construct_operationalisation,negative,rubric_based,27,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,0bf676739b848512,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R02_C3_ARG_003_GPT55_STRONG,branch,INIT_R02_C3_ARG_003_GPT55,2,C3_ARG_003,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,argumentative_coherence,negative,rubric_based,28,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,b2bedbf23e57df0d,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R02_C3_ARG_003_GPT55_MODERATE,branch,INIT_R02_C3_ARG_003_GPT55,2,C3_ARG_003,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,argumentative_coherence,negative,rubric_based,28,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,df7e8600517effd6,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R02_C3_ARG_003_GPT55_WEAK,branch,INIT_R02_C3_ARG_003_GPT55,2,C3_ARG_003,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,argumentative_coherence,negative,rubric_based,28,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,f2e6a41ee939789f,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R02_C3_ARG_003_CLAUDE_STRONG,branch,INIT_R02_C3_ARG_003_CLAUDE,2,C3_ARG_003,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,argumentative_coherence,negative,rubric_based,28,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,b2bedbf23e57df0d,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R02_C3_ARG_003_CLAUDE_WEAK,branch,INIT_R02_C3_ARG_003_CLAUDE,2,C3_ARG_003,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,argumentative_coherence,negative,rubric_based,28,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,2,weak_disagreement,DISAGREE_WEAK_V1,f2e6a41ee939789f,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R02_C3_ARG_003_CLAUDE_MODERATE,branch,INIT_R02_C3_ARG_003_CLAUDE,2,C3_ARG_003,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,argumentative_coherence,negative,rubric_based,28,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,3,moderate_disagreement,DISAGREE_MODERATE_V1,df7e8600517effd6,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R02_C3_ARG_001_GPT55_MODERATE,branch,INIT_R02_C3_ARG_001_GPT55,2,C3_ARG_001,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,overclaiming,negative,rubric_based,29,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,c05658414381f9cd,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R02_C3_ARG_001_GPT55_WEAK,branch,INIT_R02_C3_ARG_001_GPT55,2,C3_ARG_001,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,overclaiming,negative,rubric_based,29,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,2,weak_disagreement,DISAGREE_WEAK_V1,88bc6965e601f7f5,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R02_C3_ARG_001_GPT55_STRONG,branch,INIT_R02_C3_ARG_001_GPT55,2,C3_ARG_001,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,overclaiming,negative,rubric_based,29,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,2ff5b66dc374c349,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R02_C3_ARG_001_CLAUDE_MODERATE,branch,INIT_R02_C3_ARG_001_CLAUDE,2,C3_ARG_001,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,overclaiming,negative,rubric_based,29,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,c05658414381f9cd,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R02_C3_ARG_001_CLAUDE_WEAK,branch,INIT_R02_C3_ARG_001_CLAUDE,2,C3_ARG_001,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,overclaiming,negative,rubric_based,29,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,2,weak_disagreement,DISAGREE_WEAK_V1,88bc6965e601f7f5,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R02_C3_ARG_001_CLAUDE_STRONG,branch,INIT_R02_C3_ARG_001_CLAUDE,2,C3_ARG_001,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,overclaiming,negative,rubric_based,29,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,2ff5b66dc374c349,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R02_C3_ARG_012_CLAUDE_MODERATE,branch,INIT_R02_C3_ARG_012_CLAUDE,2,C3_ARG_012,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,positive,rubric_based,30,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,90615bdf7d0bee45,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R02_C3_ARG_012_CLAUDE_STRONG,branch,INIT_R02_C3_ARG_012_CLAUDE,2,C3_ARG_012,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,positive,rubric_based,30,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,2,strong_disagreement,DISAGREE_STRONG_V1,0a38c725aa4fd3d9,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R02_C3_ARG_012_CLAUDE_WEAK,branch,INIT_R02_C3_ARG_012_CLAUDE,2,C3_ARG_012,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,positive,rubric_based,30,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,93e90cbd95a896b0,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R02_C3_ARG_012_GPT55_WEAK,branch,INIT_R02_C3_ARG_012_GPT55,2,C3_ARG_012,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,positive,rubric_based,30,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,1,weak_disagreement,DISAGREE_WEAK_V1,93e90cbd95a896b0,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R02_C3_ARG_012_GPT55_STRONG,branch,INIT_R02_C3_ARG_012_GPT55,2,C3_ARG_012,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,positive,rubric_based,30,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,2,strong_disagreement,DISAGREE_STRONG_V1,0a38c725aa4fd3d9,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R02_C3_ARG_012_GPT55_MODERATE,branch,INIT_R02_C3_ARG_012_GPT55,2,C3_ARG_012,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,positive,rubric_based,30,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,3,moderate_disagreement,DISAGREE_MODERATE_V1,90615bdf7d0bee45,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R02_C2_METH_015_CLAUDE_WEAK,branch,INIT_R02_C2_METH_015_CLAUDE,2,C2_METH_015,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,independent_dependent_variable,positive,rubric_based,31,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,1,weak_disagreement,DISAGREE_WEAK_V1,380e4a27c31f403c,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R02_C2_METH_015_CLAUDE_STRONG,branch,INIT_R02_C2_METH_015_CLAUDE,2,C2_METH_015,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,independent_dependent_variable,positive,rubric_based,31,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,2,strong_disagreement,DISAGREE_STRONG_V1,db514a8c262cddba,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R02_C2_METH_015_CLAUDE_MODERATE,branch,INIT_R02_C2_METH_015_CLAUDE,2,C2_METH_015,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,independent_dependent_variable,positive,rubric_based,31,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,3,moderate_disagreement,DISAGREE_MODERATE_V1,c18dff6972c8af38,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R02_C2_METH_015_GPT55_STRONG,branch,INIT_R02_C2_METH_015_GPT55,2,C2_METH_015,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,independent_dependent_variable,positive,rubric_based,31,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,db514a8c262cddba,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R02_C2_METH_015_GPT55_MODERATE,branch,INIT_R02_C2_METH_015_GPT55,2,C2_METH_015,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,independent_dependent_variable,positive,rubric_based,31,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,c18dff6972c8af38,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R02_C2_METH_015_GPT55_WEAK,branch,INIT_R02_C2_METH_015_GPT55,2,C2_METH_015,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,independent_dependent_variable,positive,rubric_based,31,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,380e4a27c31f403c,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R02_C2_METH_016_GPT55_STRONG,branch,INIT_R02_C2_METH_016_GPT55,2,C2_METH_016,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,theory_evidence_distinction,positive,rubric_based,32,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,be03c876263ffb63,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R02_C2_METH_016_GPT55_WEAK,branch,INIT_R02_C2_METH_016_GPT55,2,C2_METH_016,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,theory_evidence_distinction,positive,rubric_based,32,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,2,weak_disagreement,DISAGREE_WEAK_V1,48ee41f6498f1561,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R02_C2_METH_016_GPT55_MODERATE,branch,INIT_R02_C2_METH_016_GPT55,2,C2_METH_016,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,theory_evidence_distinction,positive,rubric_based,32,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,3,moderate_disagreement,DISAGREE_MODERATE_V1,523969e54e9f1ee9,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R02_C2_METH_016_CLAUDE_STRONG,branch,INIT_R02_C2_METH_016_CLAUDE,2,C2_METH_016,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,theory_evidence_distinction,positive,rubric_based,32,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,be03c876263ffb63,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R02_C2_METH_016_CLAUDE_MODERATE,branch,INIT_R02_C2_METH_016_CLAUDE,2,C2_METH_016,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,theory_evidence_distinction,positive,rubric_based,32,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,523969e54e9f1ee9,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R02_C2_METH_016_CLAUDE_WEAK,branch,INIT_R02_C2_METH_016_CLAUDE,2,C2_METH_016,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,theory_evidence_distinction,positive,rubric_based,32,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,48ee41f6498f1561,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R02_C3_ARG_014_CLAUDE_MODERATE,branch,INIT_R02_C3_ARG_014_CLAUDE,2,C3_ARG_014,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,argumentative_coherence,negative,rubric_based,33,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,61a806f8a30f6d3e,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R02_C3_ARG_014_CLAUDE_STRONG,branch,INIT_R02_C3_ARG_014_CLAUDE,2,C3_ARG_014,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,argumentative_coherence,negative,rubric_based,33,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,2,strong_disagreement,DISAGREE_STRONG_V1,b7f2c98d622668fd,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R02_C3_ARG_014_CLAUDE_WEAK,branch,INIT_R02_C3_ARG_014_CLAUDE,2,C3_ARG_014,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,argumentative_coherence,negative,rubric_based,33,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,5ddceca7875651ae,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R02_C3_ARG_014_GPT55_STRONG,branch,INIT_R02_C3_ARG_014_GPT55,2,C3_ARG_014,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,argumentative_coherence,negative,rubric_based,33,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,b7f2c98d622668fd,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R02_C3_ARG_014_GPT55_MODERATE,branch,INIT_R02_C3_ARG_014_GPT55,2,C3_ARG_014,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,argumentative_coherence,negative,rubric_based,33,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,61a806f8a30f6d3e,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R02_C3_ARG_014_GPT55_WEAK,branch,INIT_R02_C3_ARG_014_GPT55,2,C3_ARG_014,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,argumentative_coherence,negative,rubric_based,33,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,5ddceca7875651ae,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R02_C1_SRC_014_CLAUDE_STRONG,branch,INIT_R02_C1_SRC_014_CLAUDE,2,C1_SRC_014,v1.0_frozen,C1_literature_based_academic_writing_judgments,bibliographic_accuracy,positive,verified_reference,34,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,b391e81f844c16a0,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R02_C1_SRC_014_CLAUDE_WEAK,branch,INIT_R02_C1_SRC_014_CLAUDE,2,C1_SRC_014,v1.0_frozen,C1_literature_based_academic_writing_judgments,bibliographic_accuracy,positive,verified_reference,34,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,2,weak_disagreement,DISAGREE_WEAK_V1,a2950ebba1eff3b1,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R02_C1_SRC_014_CLAUDE_MODERATE,branch,INIT_R02_C1_SRC_014_CLAUDE,2,C1_SRC_014,v1.0_frozen,C1_literature_based_academic_writing_judgments,bibliographic_accuracy,positive,verified_reference,34,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,3,moderate_disagreement,DISAGREE_MODERATE_V1,b3c0dfb8e61a454b,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R02_C1_SRC_014_GPT55_MODERATE,branch,INIT_R02_C1_SRC_014_GPT55,2,C1_SRC_014,v1.0_frozen,C1_literature_based_academic_writing_judgments,bibliographic_accuracy,positive,verified_reference,34,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,b3c0dfb8e61a454b,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R02_C1_SRC_014_GPT55_WEAK,branch,INIT_R02_C1_SRC_014_GPT55,2,C1_SRC_014,v1.0_frozen,C1_literature_based_academic_writing_judgments,bibliographic_accuracy,positive,verified_reference,34,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,2,weak_disagreement,DISAGREE_WEAK_V1,a2950ebba1eff3b1,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R02_C1_SRC_014_GPT55_STRONG,branch,INIT_R02_C1_SRC_014_GPT55,2,C1_SRC_014,v1.0_frozen,C1_literature_based_academic_writing_judgments,bibliographic_accuracy,positive,verified_reference,34,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,b391e81f844c16a0,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
